station_id,date,element,value,mflag,qflag,sflag,obstime,unit
ASN00085076,01-01-1901,PRCP,0,,,a,,mm
ASN00085077,01-01-1901,PRCP,0,,,a,,mm
ASN00085090,01-01-1901,PRCP,0,,,a,,mm
ASN00085091,01-01-1901,PRCP,0,,,a,,mm
ASN00085092,01-01-1901,PRCP,66,,,a,,mm
ASN00085093,01-01-1901,PRCP,0,,,a,,mm
ASN00085094,01-01-1901,PRCP,0,,,a,,mm
ASN00085096,01-01-1901,PRCP,0,,,a,,mm
ASN00085097,01-01-1901,PRCP,0,,,a,,mm
ASN00085111,01-01-1901,PRCP,0,,,a,,mm
ASN00085113,01-01-1901,PRCP,0,,,a,,mm
ASN00085114,01-01-1901,PRCP,0,,,a,,mm
ASN00085118,01-01-1901,PRCP,13,,,a,,mm
ASN00085120,01-01-1901,PRCP,0,,,a,,mm
ASN00085122,01-01-1901,PRCP,0,,,a,,mm
ASN00085127,01-01-1901,PRCP,76,,,a,,mm
ASN00085130,01-01-1901,PRCP,0,,,a,,mm
ASN00085131,01-01-1901,PRCP,0,,,a,,mm
ASN00085132,01-01-1901,PRCP,0,,,a,,mm
ASN00085133,01-01-1901,PRCP,0,,,a,,mm
ASN00085134,01-01-1901,PRCP,0,,,a,,mm
ASN00085137,01-01-1901,PRCP,0,,,a,,mm
ASN00085138,01-01-1901,PRCP,0,,,a,,mm
ASN00085139,01-01-1901,PRCP,0,,,a,,mm
ASN00085140,01-01-1901,PRCP,28,,,a,,mm
ASN00085144,01-01-1901,PRCP,3,,,a,,mm
ASN00085146,01-01-1901,PRCP,0,,,a,,mm
ASN00085193,01-01-1901,PRCP,279,,,a,,mm
ASN00085198,01-01-1901,PRCP,0,,,a,,mm
ASN00085213,01-01-1901,PRCP,183,,,a,,mm
ASN00085215,01-01-1901,PRCP,112,,,a,,mm
ASN00085217,01-01-1901,PRCP,122,,,a,,mm
ASN00085244,01-01-1901,PRCP,0,,,a,,mm
ASN00085245,01-01-1901,PRCP,0,,,a,,mm
ASN00085246,01-01-1901,PRCP,246,,,a,,mm
ASN00086005,01-01-1901,PRCP,0,,,a,,mm
ASN00086017,01-01-1901,PRCP,0,,,a,,mm
ASN00086023,01-01-1901,PRCP,69,,,a,,mm
ASN00086025,01-01-1901,PRCP,48,,,a,,mm
ASN00086028,01-01-1901,PRCP,0,,,a,,mm
ASN00086032,01-01-1901,PRCP,0,,,a,,mm
ASN00086037,01-01-1901,PRCP,0,,,a,,mm
ASN00086040,01-01-1901,PRCP,25,,,a,,mm
ASN00086044,01-01-1901,PRCP,0,,,a,,mm
ASN00086048,01-01-1901,PRCP,0,,,a,,mm
ASN00086055,01-01-1901,PRCP,119,,,a,,mm
ASN00086060,01-01-1901,PRCP,28,,,a,,mm
ASN00086066,01-01-1901,PRCP,0,,,a,,mm
ASN00086067,01-01-1901,PRCP,0,,,a,,mm
ASN00086070,01-01-1901,PRCP,79,,,a,,mm
ASN00086071,01-01-1901,TMAX,273,,,a,,tenths of °C
ASN00086071,01-01-1901,TMIN,117,,,a,,tenths of °C
ASN00086071,01-01-1901,PRCP,0,,,a,,mm
ASN00086079,01-01-1901,PRCP,51,,,a,,mm
ASN00086083,01-01-1901,PRCP,5,,,a,,mm
ASN00086085,01-01-1901,PRCP,64,,,a,,mm
ASN00086092,01-01-1901,PRCP,0,,,a,,mm
ASN00086095,01-01-1901,PRCP,0,,,a,,mm
ASN00086098,01-01-1901,PRCP,10,,,a,,mm
ASN00086102,01-01-1901,PRCP,0,,,a,,mm
ASN00086107,01-01-1901,PRCP,0,,,a,,mm
ASN00086113,01-01-1901,PRCP,71,,,a,,mm
ASN00086115,01-01-1901,PRCP,0,,,a,,mm
ASN00086117,01-01-1901,PRCP,41,,,a,,mm
ASN00086120,01-01-1901,PRCP,0,,,a,,mm
ASN00086121,01-01-1901,PRCP,0,,,a,,mm
ASN00086131,01-01-1901,PRCP,30,,,a,,mm
ASN00086132,01-01-1901,PRCP,0,,,a,,mm
ASN00086137,01-01-1901,PRCP,0,,,a,,mm
ASN00086138,01-01-1901,PRCP,36,,,a,,mm
ASN00086148,01-01-1901,PRCP,0,,,a,,mm
ASN00086151,01-01-1901,PRCP,58,,,a,,mm
ASN00086154,01-01-1901,PRCP,0,,,a,,mm
ASN00086155,01-01-1901,PRCP,30,,,a,,mm
ASN00086161,01-01-1901,PRCP,0,,,a,,mm
ASN00086170,01-01-1901,PRCP,0,,,a,,mm
ASN00086172,01-01-1901,PRCP,41,,,a,,mm
ASN00086174,01-01-1901,PRCP,0,,,a,,mm
ASN00086175,01-01-1901,PRCP,0,,,a,,mm
ASN00086177,01-01-1901,PRCP,0,,,a,,mm
ASN00086179,01-01-1901,PRCP,10,,,a,,mm
ASN00086187,01-01-1901,PRCP,30,,,a,,mm
ASN00086194,01-01-1901,PRCP,0,,,a,,mm
ASN00086196,01-01-1901,PRCP,0,,,a,,mm
ASN00086219,01-01-1901,PRCP,0,,,a,,mm
ASN00086231,01-01-1901,PRCP,0,,,a,,mm
ASN00086321,01-01-1901,PRCP,97,,,a,,mm
ASN00086327,01-01-1901,PRCP,0,,,a,,mm
ASN00087000,01-01-1901,PRCP,0,,,a,,mm
ASN00087002,01-01-1901,PRCP,5,,,a,,mm
ASN00087006,01-01-1901,PRCP,0,,,a,,mm
ASN00087007,01-01-1901,PRCP,0,,,a,,mm
ASN00087009,01-01-1901,PRCP,0,,,a,,mm
ASN00087011,01-01-1901,PRCP,0,,,a,,mm
ASN00087014,01-01-1901,PRCP,0,,,a,,mm
ASN00087017,01-01-1901,PRCP,38,,,a,,mm
ASN00087021,01-01-1901,PRCP,0,,,a,,mm
ASN00087023,01-01-1901,PRCP,8,,,a,,mm
ASN00087025,01-01-1901,PRCP,13,,,a,,mm
ASN00087027,01-01-1901,PRCP,0,,,a,,mm
ASN00087029,01-01-1901,PRCP,0,,,a,,mm
ASN00087030,01-01-1901,PRCP,0,,,a,,mm
ASN00087034,01-01-1901,PRCP,0,,,a,,mm
ASN00087036,01-01-1901,PRCP,48,,,a,,mm
ASN00087037,01-01-1901,PRCP,33,,,a,,mm
ASN00087039,01-01-1901,PRCP,0,,,a,,mm
ASN00087046,01-01-1901,PRCP,74,,,a,,mm
ASN00087048,01-01-1901,PRCP,20,,,a,,mm
ASN00087051,01-01-1901,PRCP,0,,,a,,mm
ASN00087053,01-01-1901,PRCP,38,,,a,,mm
ASN00087054,01-01-1901,PRCP,0,,,a,,mm
ASN00087059,01-01-1901,PRCP,25,,,a,,mm
ASN00087061,01-01-1901,PRCP,0,,,a,,mm
ASN00087064,01-01-1901,PRCP,0,,,a,,mm
ASN00087067,01-01-1901,PRCP,0,,,a,,mm
ASN00087073,01-01-1901,PRCP,23,,,a,,mm
ASN00087082,01-01-1901,PRCP,0,,,a,,mm
ASN00087083,01-01-1901,PRCP,76,,,a,,mm
ASN00087092,01-01-1901,PRCP,0,,,a,,mm
ASN00087094,01-01-1901,PRCP,0,,,a,,mm
ASN00087139,01-01-1901,PRCP,0,,,a,,mm
ASN00087143,01-01-1901,PRCP,0,,,a,,mm
ASN00088001,01-01-1901,PRCP,0,,,a,,mm
ASN00088002,01-01-1901,PRCP,0,,,a,,mm
ASN00088004,01-01-1901,PRCP,0,,,a,,mm
ASN00088005,01-01-1901,PRCP,0,,,a,,mm
ASN00088011,01-01-1901,PRCP,0,,,a,,mm
ASN00088013,01-01-1901,PRCP,3,,,a,,mm
ASN00088015,01-01-1901,PRCP,0,,,a,,mm
ASN00088016,01-01-1901,PRCP,0,,,a,,mm
ASN00088018,01-01-1901,PRCP,0,,,a,,mm
ASN00088020,01-01-1901,PRCP,0,,,a,,mm
ASN00088023,01-01-1901,PRCP,0,,,a,,mm
ASN00088024,01-01-1901,PRCP,0,,,a,,mm
ASN00088025,01-01-1901,PRCP,0,,,a,,mm
ASN00088026,01-01-1901,PRCP,0,,,a,,mm
ASN00088027,01-01-1901,PRCP,0,,,a,,mm
ASN00088029,01-01-1901,PRCP,0,,,a,,mm
ASN00088034,01-01-1901,PRCP,0,,,a,,mm
ASN00088036,01-01-1901,PRCP,0,,,a,,mm
ASN00088040,01-01-1901,PRCP,0,,,a,,mm
ASN00088041,01-01-1901,PRCP,5,,,a,,mm
ASN00088042,01-01-1901,PRCP,0,,,a,,mm
ASN00088043,01-01-1901,PRCP,0,,,a,,mm
ASN00088048,01-01-1901,PRCP,0,,,a,,mm
ASN00088049,01-01-1901,PRCP,0,,,a,,mm
ASN00088050,01-01-1901,PRCP,0,,,a,,mm
ASN00088052,01-01-1901,PRCP,5,,,a,,mm
ASN00088053,01-01-1901,PRCP,0,,,a,,mm
ASN00088056,01-01-1901,PRCP,0,,,a,,mm
ASN00088059,01-01-1901,PRCP,89,,,a,,mm
ASN00088060,01-01-1901,PRCP,13,,,a,,mm
ASN00088061,01-01-1901,PRCP,25,,,a,,mm
ASN00088065,01-01-1901,PRCP,0,,,a,,mm
ASN00088067,01-01-1901,PRCP,3,,,a,,mm
ASN00088085,01-01-1901,PRCP,0,,,a,,mm
ASN00088089,01-01-1901,PRCP,0,,,a,,mm
ASN00088092,01-01-1901,PRCP,0,,,a,,mm
ASN00088096,01-01-1901,PRCP,0,,,a,,mm
ASN00088100,01-01-1901,PRCP,0,,,a,,mm
ASN00088101,01-01-1901,PRCP,5,,,a,,mm
ASN00088104,01-01-1901,PRCP,0,,,a,,mm
ASN00088143,01-01-1901,PRCP,0,,,a,,mm
ASN00088144,01-01-1901,PRCP,140,,,a,,mm
ASN00088145,01-01-1901,PRCP,0,,,a,,mm
ASN00089000,01-01-1901,PRCP,0,,,a,,mm
ASN00089001,01-01-1901,PRCP,5,,,a,,mm
ASN00089003,01-01-1901,PRCP,15,,,a,,mm
ASN00089005,01-01-1901,PRCP,0,,,a,,mm
ASN00089006,01-01-1901,PRCP,0,,,a,,mm
ASN00089009,01-01-1901,PRCP,0,,,a,,mm
ASN00089010,01-01-1901,PRCP,0,,,a,,mm
ASN00089011,01-01-1901,PRCP,20,,,a,,mm
ASN00089013,01-01-1901,PRCP,10,,,a,,mm
ASN00089017,01-01-1901,PRCP,0,,,a,,mm
ASN00089020,01-01-1901,PRCP,8,,,a,,mm
ASN00089022,01-01-1901,PRCP,46,,,a,,mm
ASN00089024,01-01-1901,PRCP,0,,,a,,mm
ASN00089025,01-01-1901,PRCP,0,,,a,,mm
ASN00089030,01-01-1901,PRCP,13,,,a,,mm
ASN00089031,01-01-1901,PRCP,0,,,a,,mm
ASN00089033,01-01-1901,PRCP,25,,,a,,mm
ASN00089035,01-01-1901,PRCP,0,,,a,,mm
ASN00089037,01-01-1901,PRCP,0,,,a,,mm
ASN00089038,01-01-1901,PRCP,0,,,a,,mm
ASN00089046,01-01-1901,PRCP,0,,,a,,mm
ASN00089047,01-01-1901,PRCP,25,,,a,,mm
ASN00089050,01-01-1901,PRCP,0,,,a,,mm
ASN00089055,01-01-1901,PRCP,0,,,a,,mm
ASN00089056,01-01-1901,PRCP,15,,,a,,mm
ASN00089060,01-01-1901,PRCP,5,,,a,,mm
ASN00089061,01-01-1901,PRCP,25,,,a,,mm
ASN00089063,01-01-1901,PRCP,0,,,a,,mm
ASN00089064,01-01-1901,PRCP,20,,,a,,mm
ASN00089067,01-01-1901,PRCP,51,,,a,,mm
ASN00089069,01-01-1901,PRCP,0,,,a,,mm
ASN00089071,01-01-1901,PRCP,0,,,a,,mm
ASN00089072,01-01-1901,PRCP,0,,,a,,mm
ASN00089096,01-01-1901,PRCP,0,,,a,,mm
ASN00089099,01-01-1901,PRCP,0,,,a,,mm
ASN00089103,01-01-1901,PRCP,0,,,a,,mm
ASN00090000,01-01-1901,PRCP,10,,,a,,mm
ASN00090006,01-01-1901,PRCP,127,,,a,,mm
ASN00090010,01-01-1901,PRCP,76,,,a,,mm
ASN00090011,01-01-1901,PRCP,64,,,a,,mm
ASN00090015,01-01-1901,TMAX,211,,,a,,tenths of °C
ASN00090015,01-01-1901,TMIN,106,,,a,,tenths of °C
ASN00090015,01-01-1901,PRCP,0,,,a,,mm
ASN00090018,01-01-1901,PRCP,0,,,a,,mm
ASN00090019,01-01-1901,PRCP,0,,,a,,mm
ASN00090020,01-01-1901,PRCP,15,,,a,,mm
ASN00090021,01-01-1901,PRCP,0,,,a,,mm
ASN00090023,01-01-1901,PRCP,25,,,a,,mm
ASN00090024,01-01-1901,PRCP,18,,,a,,mm
ASN00090025,01-01-1901,PRCP,46,,,a,,mm
ASN00090028,01-01-1901,PRCP,0,,,a,,mm
ASN00090032,01-01-1901,PRCP,0,,,a,,mm
ASN00090033,01-01-1901,PRCP,0,,,a,,mm
ASN00090040,01-01-1901,PRCP,0,,,a,,mm
ASN00090041,01-01-1901,PRCP,0,,,a,,mm
ASN00090043,01-01-1901,PRCP,0,,,a,,mm
ASN00090044,01-01-1901,PRCP,0,,,a,,mm
ASN00090045,01-01-1901,PRCP,0,,,a,,mm
ASN00090049,01-01-1901,PRCP,208,,,a,,mm
ASN00090051,01-01-1901,PRCP,0,,,a,,mm
ASN00090053,01-01-1901,PRCP,0,,,a,,mm
ASN00090054,01-01-1901,PRCP,0,,,a,,mm
ASN00090056,01-01-1901,PRCP,33,,,a,,mm
ASN00090057,01-01-1901,PRCP,20,,,a,,mm
ASN00090058,01-01-1901,PRCP,0,,,a,,mm
ASN00090059,01-01-1901,PRCP,0,,,a,,mm
ASN00090060,01-01-1901,PRCP,193,,,a,,mm
ASN00090061,01-01-1901,PRCP,0,,,a,,mm
ASN00090063,01-01-1901,PRCP,0,,,a,,mm
ASN00090067,01-01-1901,PRCP,0,,,a,,mm
ASN00090069,01-01-1901,PRCP,0,,,a,,mm
ASN00090070,01-01-1901,PRCP,20,,,a,,mm
ASN00090077,01-01-1901,PRCP,15,,,a,,mm
ASN00090080,01-01-1901,PRCP,0,,,a,,mm
ASN00090081,01-01-1901,PRCP,0,,,a,,mm
ASN00090084,01-01-1901,PRCP,25,,,a,,mm
ASN00090085,01-01-1901,PRCP,0,,,a,,mm
ASN00090089,01-01-1901,PRCP,0,,,a,,mm
ASN00090091,01-01-1901,PRCP,8,,,a,,mm
ASN00090094,01-01-1901,PRCP,0,,,a,,mm
ASN00090100,01-01-1901,PRCP,53,,,a,,mm
ASN00090101,01-01-1901,PRCP,0,,,a,,mm
ASN00090104,01-01-1901,PRCP,51,,,a,,mm
ASN00090107,01-01-1901,PRCP,0,,,a,,mm
ASN00090108,01-01-1901,PRCP,3,,,a,,mm
ASN00090110,01-01-1901,PRCP,25,,,a,,mm
ASN00090113,01-01-1901,PRCP,18,,,a,,mm
ASN00090115,01-01-1901,PRCP,0,,,a,,mm
ASN00090117,01-01-1901,PRCP,46,,,a,,mm
ASN00090122,01-01-1901,PRCP,0,,,a,,mm
ASN00090123,01-01-1901,PRCP,203,,,a,,mm
ASN00090125,01-01-1901,PRCP,0,,,a,,mm
ASN00090126,01-01-1901,PRCP,0,,,a,,mm
ASN00090127,01-01-1901,PRCP,64,,,a,,mm
ASN00090130,01-01-1901,PRCP,246,,,a,,mm
ASN00090144,01-01-1901,PRCP,10,,,a,,mm
ASN00090147,01-01-1901,PRCP,0,,,a,,mm
ASN00090167,01-01-1901,PRCP,18,,,a,,mm
ASN00091049,01-01-1901,TMAX,239,,,a,,tenths of °C
ASN00091049,01-01-1901,TMIN,111,,,a,,tenths of °C
ASN00091049,01-01-1901,PRCP,76,,,a,,mm
ASN00091057,01-01-1901,TMAX,183,,,a,,tenths of °C
ASN00091057,01-01-1901,TMIN,103,,,a,,tenths of °C
ASN00091057,01-01-1901,PRCP,48,,,a,,mm
ASN00091094,01-01-1901,PRCP,51,,,a,,mm
ASN00091103,01-01-1901,PRCP,0,,,a,,mm
ASN00094029,01-01-1901,TMAX,233,,,a,,tenths of °C
ASN00094029,01-01-1901,TMIN,113,,,a,,tenths of °C
ASN00094029,01-01-1901,PRCP,0,,,a,,mm
ASN00094032,01-01-1901,PRCP,0,,,a,,mm
ASN00094061,01-01-1901,PRCP,0,,,a,,mm
ASN00094066,01-01-1901,PRCP,0,,,a,,mm
ASN00097000,01-01-1901,PRCP,30,,,a,,mm
ASN00097014,01-01-1901,PRCP,91,,,a,,mm
BOM00026774,01-01-1901,PRCP,0,,,I,,mm
BOM00026850,01-01-1901,PRCP,0,,,r,,mm
BOM00026850,01-01-1901,TAVG,-223,,,r,,varies
BOM00026855,01-01-1901,PRCP,0,,,I,,mm
BOM00033019,01-01-1901,PRCP,0,,,I,,mm
BOM00033038,01-01-1901,TMIN,-222,,,r,,tenths of °C
BOM00033038,01-01-1901,PRCP,0,,,r,,mm
BOM00033038,01-01-1901,TAVG,-200,,,r,,varies
BE000006447,01-01-1901,TMAX,24,,I,I,,tenths of °C
BE000006447,01-01-1901,TMIN,-18,,,I,,tenths of °C
BE000006447,01-01-1901,PRCP,8,,,I,,mm
BKM00014652,01-01-1901,TMAX,-43,,,G,,tenths of °C
BKM00014652,01-01-1901,TMIN,-122,,,G,,tenths of °C
BKM00014654,01-01-1901,TMAX,30,,,E,,tenths of °C
BKM00014654,01-01-1901,TMIN,-29,,I,E,,tenths of °C
BKM00014654,01-01-1901,PRCP,44,,,E,,mm
AU000005010,01-01-1901,TMAX,-17,,,E,,tenths of °C
AU000005010,01-01-1901,TMIN,-106,,,E,,tenths of °C
AU000005010,01-01-1901,PRCP,11,,,E,,mm
AU000005901,01-01-1901,TMAX,-70,,I,E,,tenths of °C
AU000005901,01-01-1901,TMIN,-128,,,E,,tenths of °C
AU000005901,01-01-1901,PRCP,0,,,E,,mm
AU000006306,01-01-1901,TMAX,28,,,E,,tenths of °C
AU000006306,01-01-1901,TMIN,-48,,,E,,tenths of °C
AU000006306,01-01-1901,PRCP,12,,,E,,mm
AU000011801,01-01-1901,TMAX,5,,,E,,tenths of °C
AU000011801,01-01-1901,TMIN,-18,,,E,,tenths of °C
AU000011801,01-01-1901,PRCP,27,,,E,,mm
AU000015410,01-01-1901,TMAX,-99,,,G,,tenths of °C
AU000015410,01-01-1901,TMIN,-186,,,G,,tenths of °C
AU000015410,01-01-1901,PRCP,61,,,E,,mm
AU000016402,01-01-1901,PRCP,0,,,E,,mm
IN010042600,01-01-1901,PRCP,0,,,I,,mm
IN010043000,01-01-1901,PRCP,0,,,I,,mm
IN010050400,01-01-1901,PRCP,0,,,I,,mm
IN010050600,01-01-1901,PRCP,0,,,I,,mm
IN010050601,01-01-1901,PRCP,0,,,I,,mm
IN010050700,01-01-1901,PRCP,0,,,I,,mm
IN010060100,01-01-1901,PRCP,0,,,I,,mm
IN010060400,01-01-1901,PRCP,0,,,I,,mm
IN010060500,01-01-1901,PRCP,0,,,I,,mm
IN010060800,01-01-1901,PRCP,0,,,I,,mm
IN010061500,01-01-1901,PRCP,0,,,I,,mm
IN010070800,01-01-1901,PRCP,0,,,I,,mm
IN010071000,01-01-1901,PRCP,0,,,I,,mm
IN010071200,01-01-1901,PRCP,0,,,I,,mm
IN010071300,01-01-1901,PRCP,0,,,I,,mm
IN010071400,01-01-1901,PRCP,0,,,I,,mm
IN010072200,01-01-1901,PRCP,0,,,I,,mm
IN010081800,01-01-1901,PRCP,0,,,I,,mm
IN010081900,01-01-1901,PRCP,0,,,I,,mm
IN010082000,01-01-1901,PRCP,0,,,I,,mm
IN010082100,01-01-1901,PRCP,0,,,I,,mm
IN010091600,01-01-1901,PRCP,0,,,I,,mm
IN010091700,01-01-1901,PRCP,0,,,I,,mm
IN010100300,01-01-1901,PRCP,0,,,I,,mm
IN010100400,01-01-1901,PRCP,0,,,I,,mm
IN010101200,01-01-1901,PRCP,0,,,I,,mm
IN010101400,01-01-1901,PRCP,0,,,I,,mm
IN011010500,01-01-1901,PRCP,0,,,I,,mm
IN011010700,01-01-1901,PRCP,0,,,I,,mm
IN011010701,01-01-1901,PRCP,0,,,I,,mm
IN011010800,01-01-1901,PRCP,0,,,I,,mm
ASN00007017,01-01-1901,PRCP,0,,,a,,mm
IN009180200,01-01-1901,PRCP,0,,,I,,mm
IN009180400,01-01-1901,PRCP,0,,,I,,mm
IN009180800,01-01-1901,PRCP,0,,,I,,mm
IN009180901,01-01-1901,PRCP,0,,,I,,mm
IN009181000,01-01-1901,PRCP,0,,,I,,mm
IN009181100,01-01-1901,PRCP,0,,,I,,mm
IN009181200,01-01-1901,PRCP,0,,,I,,mm
IN009181300,01-01-1901,PRCP,0,,,I,,mm
IN009181501,01-01-1901,PRCP,0,,,I,,mm
IN009190100,01-01-1901,PRCP,0,,,I,,mm
IN009190101,01-01-1901,PRCP,0,,,I,,mm
IN009190200,01-01-1901,PRCP,0,,,I,,mm
IN009190300,01-01-1901,PRCP,0,,,I,,mm
IN009190400,01-01-1901,PRCP,0,,,I,,mm
IN009190500,01-01-1901,PRCP,0,,,I,,mm
IN009191100,01-01-1901,PRCP,0,,,I,,mm
IN009191200,01-01-1901,PRCP,0,,,I,,mm
IN009191302,01-01-1901,PRCP,0,,,I,,mm
IN009191401,01-01-1901,PRCP,0,,,I,,mm
IN010010600,01-01-1901,PRCP,0,,,I,,mm
IN010011100,01-01-1901,PRCP,0,,,I,,mm
IN010011200,01-01-1901,PRCP,0,,,I,,mm
IN010011300,01-01-1901,PRCP,0,,,I,,mm
IN010011500,01-01-1901,PRCP,0,,,I,,mm
IN010012800,01-01-1901,PRCP,0,,,I,,mm
IN010020101,01-01-1901,PRCP,0,,,I,,mm
IN010020200,01-01-1901,PRCP,0,,,I,,mm
IN010020301,01-01-1901,PRCP,0,,,I,,mm
IN010020500,01-01-1901,PRCP,0,,,I,,mm
IN010020700,01-01-1901,PRCP,0,,,I,,mm
IN010030200,01-01-1901,PRCP,0,,,I,,mm
IN010030301,01-01-1901,PRCP,0,,,I,,mm
IN010031900,01-01-1901,PRCP,0,,,I,,mm
IN010032300,01-01-1901,PRCP,0,,,I,,mm
IN010032500,01-01-1901,PRCP,0,,,I,,mm
IN010033100,01-01-1901,PRCP,0,,,I,,mm
IN010040500,01-01-1901,PRCP,0,,,I,,mm
IN010040700,01-01-1901,PRCP,0,,,I,,mm
IN010040800,01-01-1901,PRCP,0,,,I,,mm
IN010040900,01-01-1901,PRCP,0,,,I,,mm
IN009160600,01-01-1901,PRCP,0,,,I,,mm
IN009161200,01-01-1901,PRCP,0,,,I,,mm
IN009161300,01-01-1901,PRCP,0,,,I,,mm
IN009162000,01-01-1901,PRCP,0,,,I,,mm
IN009170500,01-01-1901,PRCP,0,,,I,,mm
IN009170501,01-01-1901,PRCP,0,,,I,,mm
IN009120100,01-01-1901,PRCP,0,,,I,,mm
IN009120101,01-01-1901,PRCP,0,,,I,,mm
IN009120200,01-01-1901,PRCP,0,,,I,,mm
IN009120300,01-01-1901,PRCP,0,,,I,,mm
IN009120500,01-01-1901,PRCP,0,,,I,,mm
IN009120600,01-01-1901,PRCP,0,,,I,,mm
IN009120601,01-01-1901,PRCP,0,,,I,,mm
IN009120700,01-01-1901,PRCP,0,,,I,,mm
IN009120701,01-01-1901,PRCP,0,,,I,,mm
IN009120702,01-01-1901,PRCP,0,,,I,,mm
IN009130200,01-01-1901,PRCP,0,,,I,,mm
IN009130201,01-01-1901,PRCP,0,,,I,,mm
IN009130301,01-01-1901,PRCP,0,,,I,,mm
IN009130400,01-01-1901,PRCP,0,,,I,,mm
IN009130500,01-01-1901,PRCP,0,,,I,,mm
IN009130600,01-01-1901,PRCP,0,,,I,,mm
IN009130700,01-01-1901,PRCP,0,,,I,,mm
IN009130800,01-01-1901,PRCP,0,,,I,,mm
IN009131100,01-01-1901,PRCP,0,,,I,,mm
IN009140200,01-01-1901,PRCP,0,,,I,,mm
IN009140300,01-01-1901,PRCP,0,,,I,,mm
IN009140400,01-01-1901,PRCP,0,,,I,,mm
IN009140500,01-01-1901,PRCP,0,,,I,,mm
IN009140600,01-01-1901,PRCP,0,,,I,,mm
IN009140700,01-01-1901,PRCP,0,,,I,,mm
IN009140800,01-01-1901,PRCP,0,,,I,,mm
IN009140900,01-01-1901,PRCP,0,,,I,,mm
IN009141000,01-01-1901,PRCP,0,,,I,,mm
IN009141500,01-01-1901,PRCP,0,,,I,,mm
IN009150200,01-01-1901,PRCP,0,,,I,,mm
IN009150700,01-01-1901,PRCP,0,,,I,,mm
IN009150701,01-01-1901,PRCP,0,,,I,,mm
IN009150800,01-01-1901,PRCP,0,,,I,,mm
IN009150900,01-01-1901,PRCP,0,,,I,,mm
IN009160100,01-01-1901,PRCP,0,,,I,,mm
IN009160101,01-01-1901,PRCP,0,,,I,,mm
IN009160200,01-01-1901,PRCP,0,,,I,,mm
IN009160300,01-01-1901,PRCP,0,,,I,,mm
IN009160500,01-01-1901,PRCP,0,,,I,,mm
IN009050200,01-01-1901,PRCP,0,,,I,,mm
IN009050201,01-01-1901,PRCP,0,,,I,,mm
IN009050300,01-01-1901,PRCP,0,,,I,,mm
IN009050301,01-01-1901,PRCP,0,,,I,,mm
IN009050400,01-01-1901,PRCP,0,,,I,,mm
IN009050500,01-01-1901,PRCP,0,,,I,,mm
IN009050600,01-01-1901,PRCP,0,,,I,,mm
IN009050800,01-01-1901,PRCP,0,,,I,,mm
IN009060500,01-01-1901,PRCP,0,,,I,,mm
IN009060600,01-01-1901,PRCP,0,,,I,,mm
IN009060700,01-01-1901,PRCP,0,,,I,,mm
IN009060800,01-01-1901,PRCP,0,,,I,,mm
IN009060801,01-01-1901,PRCP,0,,,I,,mm
IN009060900,01-01-1901,PRCP,0,,,I,,mm
IN009061000,01-01-1901,PRCP,0,,,I,,mm
IN009070100,01-01-1901,PRCP,0,,,I,,mm
IN009070200,01-01-1901,PRCP,0,,,I,,mm
IN009070300,01-01-1901,PRCP,0,,,I,,mm
IN009070400,01-01-1901,PRCP,0,,,I,,mm
IN009070800,01-01-1901,PRCP,0,,,I,,mm
IN009070900,01-01-1901,PRCP,0,,,I,,mm
IN009071001,01-01-1901,PRCP,0,,,I,,mm
IN009071401,01-01-1901,PRCP,0,,,I,,mm
IN009071501,01-01-1901,PRCP,0,,,I,,mm
IN009081000,01-01-1901,PRCP,0,,,I,,mm
IN009081100,01-01-1901,PRCP,0,,,I,,mm
IN009081200,01-01-1901,PRCP,0,,,I,,mm
IN009081300,01-01-1901,PRCP,0,,,I,,mm
IN009081600,01-01-1901,PRCP,0,,,I,,mm
IN009081800,01-01-1901,PRCP,0,,,I,,mm
IN009090100,01-01-1901,PRCP,0,,,I,,mm
IN009090101,01-01-1901,PRCP,0,,,I,,mm
IN009090200,01-01-1901,PRCP,0,,,I,,mm
IN009090201,01-01-1901,PRCP,0,,,I,,mm
IN009090400,01-01-1901,PRCP,0,,,I,,mm
IN009090401,01-01-1901,PRCP,0,,,I,,mm
IN009090500,01-01-1901,PRCP,0,,,I,,mm
IN009090501,01-01-1901,PRCP,0,,,I,,mm
IN009090600,01-01-1901,PRCP,0,,,I,,mm
IN009090601,01-01-1901,PRCP,0,,,I,,mm
IN009090700,01-01-1901,PRCP,0,,,I,,mm
IN009091700,01-01-1901,PRCP,0,,,I,,mm
IN009091800,01-01-1901,PRCP,0,,,I,,mm
IN009100200,01-01-1901,PRCP,0,,,I,,mm
IN009110100,01-01-1901,PRCP,0,,,I,,mm
IN009110101,01-01-1901,PRCP,0,,,I,,mm
IN009110200,01-01-1901,PRCP,0,,,I,,mm
IN009110600,01-01-1901,PRCP,0,,,I,,mm
IN009110700,01-01-1901,PRCP,0,,,I,,mm
IN009111301,01-01-1901,PRCP,0,,,I,,mm
IN009111401,01-01-1901,PRCP,0,,,I,,mm
IN009111500,01-01-1901,PRCP,0,,,I,,mm
IN007101600,01-01-1901,PRCP,264,,,I,,mm
IN008010200,01-01-1901,PRCP,51,,,I,,mm
IN008010301,01-01-1901,PRCP,0,,,I,,mm
IN008010700,01-01-1901,PRCP,0,,,I,,mm
